isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;category;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker;rating;rating_score
DE000A1E0HS6;Xtrackers Physical Silver ETC (EUR);https://www.justetf.com/en/etf-profile.html?isin=DE000A1E0HS6;The product tracks the spot price of silver in US Dollar. The ETC's TER (total expense ratio) amounts to 0.40% p.a.. The ETC replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the precious metal. The Xtrackers Physical Silver ETC (EUR) has 378m Euro assets under management. The ETC was launched on 27 August 2010 and is domiciled in Jersey.;Produkt sleduje spotovou cenu stříbra v americkém dolaru. TER (celkový poměr nákladů) ETC činí 0,40% p.a. ETC replikuje výkon podkladového indexu s kolateralizovaným dluhovým závazkem, který je podporován fyzickým držením drahého kovu. Fyzické stříbro Xtrackers atd. (EUR) má 378 milionů euro. ETC byl spuštěn dne 27. srpna 2010 a je se sídlem v Jersey.;0.40%;0.4;EUR 378m;378.0;EUR;USD;Jersey;Xtrackers;27 August 2010;;;Physical;;;Precious Metals, Silver;;Komodity;Globální;;28.52;86.44;52.02;28.48;23.53;27.01;36.79;1.21;;;-14.93;;;;;;;;London Stock Exchange;OXA6;5;;;;;;;2025-09-17T21:59:13.921678;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;28.48;;;;;;;;;XETRA;EUR;XAD6;;;;gettex;EUR;XAD6;;;;Borsa Italiana;EUR;XAD6;;;;Stuttgart Stock Exchange;EUR;XAD6;;;;London Stock Exchange;EUR;OXA6;;;;2;52
DE000A1EK0G3;Xtrackers Physical Gold EUR Hedged ETC;https://www.justetf.com/en/etf-profile.html?isin=DE000A1EK0G3;The product tracks the spot price of gold in US Dollar. Currency hedged to Euro (EUR). The ETC's TER (total expense ratio) amounts to 0.59% p.a.. The Xtrackers Physical Gold EUR Hedged ETC is the largest ETC that tracks the Gold (EUR Hedged) index. The ETC replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the precious metal. The Xtrackers Physical Gold EUR Hedged ETC is a very large ETC with 1,733m Euro assets under management. The ETC was launched on 15 June 2010 and is domiciled in Jersey.;Produkt sleduje spotovou cenu zlata v americkém dolaru. Měna zajišťovala euro (EUR). TER (celkový poměr výdajů) činí 0,59% p.a. Xtrackers Fyzikální zlaté zlaté eur zajišťované atd. Je největší atd., Který sleduje index zlata (zajišťovaného EUR). ETC replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími drahého kovu. Xtrackers Physical Gold Eur Hedged atd. Je velmi velké atd. S 1 733 milionů euro. ETC bylo zahájeno 15. června 2010 a je bydliště v Jersey.;0.59%;0.59;EUR 1733m;1733.0;EUR;EUR;Jersey;Xtrackers;15 June 2010;;;Physical;;;;;Komodity;Globální;;38.26;102.49;64.54;37.82;15.94;14.31;14.64;2.4;;;-7.76;;;;;;;;London Stock Exchange;OXA1;6;;;;;;;2025-09-17T21:59:19.148328;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;37.82;;;;;;;;;XETRA;EUR;XAD1;;;;gettex;EUR;XAD1;;;;Borsa Italiana;EUR;XAD1;;;;Stuttgart Stock Exchange;EUR;XAD1;;;;London Stock Exchange;EUR;OXA1;;;;3;55
DE000A1EK0H1;Xtrackers Physical Platinum EUR Hedged ETC;https://www.justetf.com/en/etf-profile.html?isin=DE000A1EK0H1;The platinum spot price is the price of platinum in US Dollar. Currency hedged to Euro (EUR). The ETC's TER (total expense ratio) amounts to 0.75% p.a.. The Xtrackers Physical Platinum EUR Hedged ETC is the largest ETC that tracks the Platinum (EUR Hedged) index. The ETC replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the precious metal. The Xtrackers Physical Platinum EUR Hedged ETC is a small ETC with 48m Euro assets under management. The ETC was launched on 14 July 2010 and is domiciled in Jersey.;Platinová bodová cena je cena platiny v americkém dolaru. Měna zajišťovala euro (EUR). TER (celkový poměr nákladů) ETC činí 0,75% p.a .. Xtrackers Physical Platinum Eur Hedged atd. Je největší atd., Který sleduje index platiny (Hedged). ETC replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími drahého kovu. Xtrackers Physical Platinum Eur Hedged atd. Je malý atd. S managementem 48 milionů euro. ETC byl spuštěn 14. července 2010 a má bydliště v Jersey.;0.75%;0.75;EUR 48m;48.0;EUR;EUR;Jersey;Xtrackers;14 July 2010;;;Physical;;;;;Komodity;Globální;;36.3;40.97;21.99;48.6;23.22;23.88;26.39;1.56;;;-13.48;;;;;;;;XETRA;XAD3;4;;;;;;;2025-09-17T21:59:23.755960;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;48.6;;;;;;;;;XETRA;EUR;XAD3;;;;gettex;EUR;XAD3;;;;Borsa Italiana;EUR;XAD3;;;;Stuttgart Stock Exchange;EUR;XAD3;;;;;;;;;;2;44
DE000A1EK0J7;Xtrackers Physical Silver EUR Hedged ETC;https://www.justetf.com/en/etf-profile.html?isin=DE000A1EK0J7;The product tracks the spot price of silver in US Dollar. Currency hedged to Euro (EUR). The ETC's TER (total expense ratio) amounts to 0.75% p.a.. The Xtrackers Physical Silver EUR Hedged ETC is the largest ETC that tracks the Silver (EUR Hedged) index. The ETC replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the precious metal. The Xtrackers Physical Silver EUR Hedged ETC has 303m Euro assets under management. The ETC was launched on 15 June 2010 and is domiciled in Jersey.;Produkt sleduje spotovou cenu stříbra v americkém dolaru. Měna zajišťovala euro (EUR). TER (celkový poměr nákladů) ETC činí 0,75% p.a. Xtrackers Fyzikální stříbrné stříbro Eur je to největší atd., Který sleduje index stříbra (zajišťovaný EUR). ETC replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími drahého kovu. Xtrackers Fyzikální stříbrné stříbro Eur je zajištěno atd. Má 303 milionů euro aktiv. ETC bylo zahájeno 15. června 2010 a je bydliště v Jersey.;0.75%;0.75;EUR 303m;303.0;EUR;EUR;Jersey;Xtrackers;15 June 2010;;;Physical;;;;;Komodity;Globální;;32.96;100.87;32.62;43.35;24.35;26.9;27.2;1.35;;;-17.3;;;;;;;;London Stock Exchange;OXA2;6;;;;;;;2025-09-17T21:59:28.819364;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;43.35;;;;;;;;;XETRA;EUR;XAD2;;;;gettex;EUR;XAD2;;;;Borsa Italiana;EUR;XAD2;;;;Stuttgart Stock Exchange;EUR;XAD2;;;;London Stock Exchange;EUR;OXA2;;;;2;47
DE000A27Z304;Bitwise Physical Bitcoin ETP;https://www.justetf.com/en/etf-profile.html?isin=DE000A27Z304;The product tracks the value of the cryptocurrency Bitcoin. The ETN's TER (total expense ratio) amounts to 2.00% p.a.. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The Bitwise Physical Bitcoin ETP is a very large ETN with 1,167m Euro assets under management. The ETN was launched on 8 June 2020 and is domiciled in Germany.;Produkt sleduje hodnotu bitcoinu kryptoměny. ETN TER (celkový poměr výdajů) činí 2,00% P.A .. ETN replikuje výkon podkladového indexu s kolateralizovaným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. Bitwise Fyzikální bitcoin ETP je velmi velký ETN s managementem 1 167 m euro. ETN byl spuštěn 8. června 2020 a má bydliště v Německu.;2.00%;2.0;EUR 1167m;1167.0;EUR;USD;Germany;;8 June 2020;;;Physical;;Bitcoin;Cryptocurrencies;;Krypto;Globální;;83.63;363.36;848.86;4.55;44.6;47.34;59.07;1.88;;;-31.66;;;;;;;;Euronext Amsterdam;BTCE;10;;;;;;;2025-09-17T21:59:34.185841;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;2.0;;;;;;;;;Euronext Amsterdam;USD;BTCE;;;;SIX Swiss Exchange;USD;BTCE;;;;SIX Swiss Exchange;GBP;BTCE;;;;London Stock Exchange;USD;BTCF;;;;XETRA;USD;BTCF;;;;2;44
DE000A28M8D0;VanEck Bitcoin ETN;https://www.justetf.com/en/etf-profile.html?isin=DE000A28M8D0;The product tracks the value of the cryptocurrency Bitcoin. The ETN's TER (total expense ratio) amounts to 1.00% p.a.. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The VanEck Bitcoin ETN is a large ETN with 660m Euro assets under management. The ETN was launched on 19 November 2020 and is domiciled in Liechtenstein.;Produkt sleduje hodnotu bitcoinu kryptoměny. ETN TER (celkový poměr nákladů) činí 1,00% P.A .. ETN replikuje výkon podkladového indexu s kolateralizovaným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. Vaneck Bitcoin ETN je velký ETN s managementem 660 milionů euro. ETN byl spuštěn 19. listopadu 2020 a má bydliště v Liechtensteinu.;1.00%;1.0;EUR 660m;660.0;EUR;USD;Liechtenstein;VanEck;19 November 2020;;;Physical;;Bitcoin;Cryptocurrencies;;Krypto;Globální;;83.71;378.15;;4.92;44.06;47.46;;1.9;;;-33.13;;;;;;;;Euronext Amsterdam;VBTC;5;;;;;;;2025-09-17T21:59:38.916427;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;1.0;;;;;;;;;Euronext Amsterdam;USD;VBTC;;;;Euronext Paris;EUR;VBTC;;;;XETRA;EUR;VBTC;;;;gettex;EUR;VBTC;;;;SIX Swiss Exchange;CHF;VBTC;;;;2;40
DE000A2QP323;iShares TecDAX® UCITS ETF (DE) EUR (Dist);https://www.justetf.com/en/etf-profile.html?isin=DE000A2QP323;The iShares TecDAX® UCITS ETF (DE) EUR (Dist) seeks to track the TecDAX® index. The TecDAX® index tracks the 30 largest and most traded technology companies which are listed on the Prime Standard segment of the Frankfurt Stock Exchange and rank below the DAX® Index in terms of size and turnover. The ETF's TER (total expense ratio) amounts to 0.51% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Quarterly). The iShares TecDAX® UCITS ETF (DE) EUR (Dist) is a very small ETF with 8m Euro assets under management. The ETF was launched on 27 April 2021 and is domiciled in Germany.;IShares Tecdax® UCITS ETF (DE) EUR (DIST) se snaží sledovat index Tecdax®. Index Tecdax® sleduje 30 největších a nejvíce obchodovaných technologických společností, které jsou uvedeny v hlavním standardním segmentu frankfurtské burzy a jsou umístěny pod indexem DAX® z hlediska velikosti a obratu. TER (celkový poměr nákladů) ETF činí 0,51% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (čtvrtletně). IShares Tecdax® UCITS ETF (DE) EUR (DIST) je velmi malá ETF s managementem 8 milionů euro. ETF byl spuštěn 27. dubna 2021 a je se sídlem v Německu.;0.51%;0.51;EUR 8m;8.0;EUR;EUR;Germany;iShares;27 April 2021;Distributing;Quarterly;Physical;Contractual;;Equity, Germany, Technology;;Akcie;Evropa;30.0;7.3;23.37;;3.42;17.98;17.17;;0.41;;;-17.82;;;;;;;;Extracted (method 1);EXIB;0;0.45%;0.45;EUR 0.02;0.02;EUR;method2_regex;2025-09-17T21:59:43.484628;success;0;;;;;;;;;;;;;;;;;;;;;Germany;89.58;Other;9.37;;;;;;;Technology;45.07;Health Care;18.87;Industrials;7.19;IT;3.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;44
DE000A2QP331;iShares Core DAX® UCITS ETF (DE) EUR (Dist);https://www.justetf.com/en/etf-profile.html?isin=DE000A2QP331;The iShares Core DAX® UCITS ETF (DE) EUR (Dist) seeks to track the DAX® index. The DAX® index tracks the 40 largest and most traded German stocks listed on the Prime Standard segment of the Frankfurt Stock Exchange. The ETF's TER (total expense ratio) amounts to 0.16% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Quarterly). The iShares Core DAX® UCITS ETF (DE) EUR (Dist) is a small ETF with 61m Euro assets under management. The ETF was launched on 27 April 2021 and is domiciled in Germany.;IShares Core Dax® UCITS ETF (DE) EUR (DIST) se snaží sledovat index DAX®. Index DAX® sleduje 40 největších a nejvíce obchodovaných německých akcií uvedených v hlavním standardním segmentu frankfurtské burzy. TER (celkový poměr nákladů) ETF činí 0,16% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (čtvrtletně). IShares Core Dax® UCITS ETF (DE) EUR (DIST) je malá ETF s řízením 61 milionů euro. ETF byl spuštěn 27. dubna 2021 a je se sídlem v Německu.;0.16%;0.16;EUR 61m;61.0;EUR;EUR;Germany;iShares;27 April 2021;Distributing;Quarterly;Physical;Contractual;;Equity, Germany;;Akcie;Evropa;40.0;24.59;79.79;;16.71;17.42;14.88;;1.41;;;-15.99;;;;;;;;Extracted (method 1);EXIC;0;1.78%;1.78;EUR 0.12;0.12;EUR;method2_regex;2025-09-17T21:59:48.117771;success;0;Meta;4.72;;;;;;;;;;;;;;;;;;;Germany;92.81;Netherlands;6.18;Other;1.01;;;;;Industrials;30.34;Financials;21.64;Technology;16.9;IT;16.71;Consumer Discretionary;7.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;54
DE000A2QP349;iShares MDAX® UCITS ETF (DE) EUR (Dist);https://www.justetf.com/en/etf-profile.html?isin=DE000A2QP349;The iShares MDAX® UCITS ETF (DE) EUR (Dist) seeks to track the MDAX® index. The MDAX® index tracks 50 German mid cap stocks which are listed on the Prime Standard segment of the Frankfurt Stock Exchange. The ETF's TER (total expense ratio) amounts to 0.51% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Quarterly). The iShares MDAX® UCITS ETF (DE) EUR (Dist) is a small ETF with 63m Euro assets under management. The ETF was launched on 27 April 2021 and is domiciled in Germany.;IShares MDAX® UCITS ETF (DE) EUR (DIST) se snaží sledovat index MDAX®. Index MDAX® sleduje 50 německých akcií středních kapitálů, které jsou uvedeny v hlavním standardním segmentu frankfurtské burzy. TER (celkový poměr nákladů) ETF činí 0,51% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (čtvrtletně). IShares MDAX® UCITS ETF (DE) EUR (DIST) je malá ETF s řízením 63 milionů euro. ETF byl spuštěn 27. dubna 2021 a je se sídlem v Německu.;0.51%;0.51;EUR 63m;63.0;EUR;EUR;Germany;iShares;27 April 2021;Distributing;Quarterly;Physical;Contractual;;Equity, Germany, Mid Cap;;Akcie;Evropa;50.0;17.49;23.52;;17.17;19.22;17.98;;0.91;;;-18.56;;;;;;;;Extracted (method 1);EXID;0;1.08%;1.08;EUR 0.05;0.05;EUR;method2_regex;2025-09-17T21:59:53.773248;success;0;;;;;;;;;;;;;;;;;;;;;Germany;90.05;Other;6.81;Netherlands;1.01;;;;;Industrials;32.06;IT;17.17;Materials;12.23;Consumer Discretionary;9.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;44
DE000A2QP372;iShares EURO STOXX Banks 30-15 UCITS ETF (DE) EUR (Acc);https://www.justetf.com/en/etf-profile.html?isin=DE000A2QP372;The iShares EURO STOXX Banks 30-15 UCITS ETF (DE) EUR (Acc) seeks to track the EURO STOXX® Banks 30-15 index. The EURO STOXX® Banks 30-15 index tracks the eurozone banking sector. The index caps the weight of the largest and second largest company at 30% and 15%. The ETF's TER (total expense ratio) amounts to 0.52% p.a.. The iShares EURO STOXX Banks 30-15 UCITS ETF (DE) EUR (Acc) is the cheapest ETF that tracks the EURO STOXX® Banks 30-15 index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The iShares EURO STOXX Banks 30-15 UCITS ETF (DE) EUR (Acc) has 157m Euro assets under management. The ETF was launched on 3 December 2021 and is domiciled in Germany.;Ishares Euro Stoxx Banks 30-15 UCITS ETF (DE) EUR (ACC) se snaží sledovat index Euro Stoxx® Banks 30-15. Index Euro Stoxx® Banks 30-15 sleduje bankovní sektor eurozóny. Index omezuje hmotnost největší a druhé největší společnosti na 30% a 15%. TER (celkový poměr nákladů) činí 0,52% P.A .. Ishares Euro Stoxx Banks 30-15 UCITS ETF (DE) EUR (ACC) je nejlevnější ETF, který sleduje index Euro Stoxx® Banks 30-15. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou akumulovány a reinvestovány do ETF. Ishares Euro Stoxx Banks 30-15 UCITS ETF (DE) EUR (ACC) má 157 milionů euro spravovaných aktiv. ETF byl spuštěn 3. prosince 2021 a je se sídlem v Německu.;0.52%;0.52;EUR 157m;157.0;EUR;EUR;Germany;iShares;3 December 2021;Accumulating;;Physical;Contractual;;Equity, Europe, Financials;;Akcie;Evropa;29.0;74.42;213.31;;68.19;24.18;21.83;;3.08;;;-19.74;;;;;;;;Euronext Amsterdam;EXA1;2;;;;;;;2025-09-17T21:59:59.712960;success;0;;;;;;;;;;;;;;;;;;;;;Other;24.26;France;15.77;Germany;9.54;;;;;IT;10.7;;;;;;;;;gettex;EUR;EXI4;;;;Euronext Amsterdam;EUR;EXA1;EXA1 NA;EXA1.AS;;;;;;;;;;;;;;;;;;;;2;47
DE000A2QP380;iShares EURO STOXX Select Dividend 30 UCITS ETF (DE) EUR (Acc);https://www.justetf.com/en/etf-profile.html?isin=DE000A2QP380;The iShares EURO STOXX Select Dividend 30 UCITS ETF (DE) EUR (Acc) seeks to track the EURO STOXX® Select Dividend 30 index. The EURO STOXX® Select Dividend 30 index tracks the 30 companies with the highest dividend yield from the eurozone EU states. The ETF's TER (total expense ratio) amounts to 0.32% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The iShares EURO STOXX Select Dividend 30 UCITS ETF (DE) EUR (Acc) is a very small ETF with 17m Euro assets under management. The ETF was launched on 3 December 2021 and is domiciled in Germany.;Ishares Euro Stoxx Select dividenda 30 UCITS ETF (DE) EUR (ACC) se snaží sledovat index Euro Stoxx® Select dividenda 30. Index Euro Stoxx® Select dividenda 30 sleduje 30 společností s nejvyšším dividendaovým výnosem ze států EU EU. TER (celkový poměr nákladů) ETF činí 0,32% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou akumulovány a reinvestovány do ETF. Ishares Euro Stoxx Select dividenda 30 UCITS ETF (DE) EUR (ACC) je velmi malý ETF s vedením 17 milionů euro. ETF byl spuštěn 3. prosince 2021 a je se sídlem v Německu.;0.32%;0.32;EUR 17m;17.0;EUR;EUR;Germany;iShares;3 December 2021;Accumulating;;Physical;Contractual;;Equity, Europe, Dividend;;Akcie;Evropa;30.0;31.14;55.15;;34.26;13.1;12.87;;2.38;;;-12.83;;;;;;;;gettex;EXI0;2;;;;;;;2025-09-17T22:00:05.555554;success;0;;;;;;;;;;;;;;;;;;;;;Netherlands;27.98;Other;27.9;France;17.21;Germany;17.14;;;Financials;49.6;Consumer Discretionary;10.55;Utilities;10.49;Industrials;9.4;;;gettex;EUR;EXI0;;;;Euronext Amsterdam;EUR;IDVA;IDVA NA;IDVA.AS;;;;;;;;;;;;;;;;;;;;2;49
DE000A2QP398;iShares STOXX Europe 600 Technology UCITS ETF (DE) EUR (Acc);https://www.justetf.com/en/etf-profile.html?isin=DE000A2QP398;The iShares STOXX Europe 600 Technology UCITS ETF (DE) EUR (Acc) seeks to track the STOXX® Europe 600 Technology index. The STOXX® Europe 600 Technology index tracks the European technology sector. The ETF's TER (total expense ratio) amounts to 0.39% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The iShares STOXX Europe 600 Technology UCITS ETF (DE) EUR (Acc) is a very small ETF with 13m Euro assets under management. The ETF was launched on 6 April 2022 and is domiciled in Germany.;Technologie Ishares Stoxx Europe 600 Technology UCITS ETF (DE) EUR (ACC) se snaží sledovat technologický index Stoxx® Europe 600. Technologický index Stoxx® Europe 600 sleduje evropský technologický sektor. ETF TER (celkový poměr nákladů) činí 0,39% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou akumulovány a reinvestovány do ETF. Technologie IShares Stoxx Europe 600 Technology UCITS ETF (DE) EUR (ACC) je velmi malá ETF s 13 miliony euro. ETF byl spuštěn 6. dubna 2022 a je se sídlem v Německu.;0.39%;0.39;EUR 13m;13.0;EUR;EUR;Germany;iShares;6 April 2022;Accumulating;;Physical;Contractual;;Equity, Europe, Technology;;Akcie;Evropa;29.0;-0.17;44.12;;-1.48;23.28;22.94;;;;;-23.58;;;;;;;;gettex;EXH0;2;;;;;;;2025-09-17T22:00:12.027975;success;0;;;;;;;;;;;;;;;;;;;;;Germany;38.38;Netherlands;26.88;United Kingdom;15.16;Other;13.15;France;6.43;Industrials;11.34;Consumer Discretionary;9.31;IT;4.2;;;;;gettex;EUR;EXH0;;;;Euronext Amsterdam;EUR;STEC;STEC NA;STEC.AS;;;;;;;;;;;;;;;;;;;;2;49
DE000A2QP4A8;iShares STOXX Europe 600 Automobiles & Parts UCITS ETF (DE) EUR (Acc);https://www.justetf.com/en/etf-profile.html?isin=DE000A2QP4A8;The iShares STOXX Europe 600 Automobiles & Parts UCITS ETF (DE) EUR (Acc) seeks to track the STOXX® Europe 600 Automobiles & Parts index. The STOXX® Europe 600 Automobiles & Parts index tracks the European Automobile & Parts sector. The ETF's TER (total expense ratio) amounts to 0.41% p.a.. The iShares STOXX Europe 600 Automobiles & Parts UCITS ETF (DE) EUR (Acc) is the cheapest ETF that tracks the STOXX® Europe 600 Automobiles & Parts index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The iShares STOXX Europe 600 Automobiles & Parts UCITS ETF (DE) EUR (Acc) is a very small ETF with 19m Euro assets under management. The ETF was launched on 6 April 2022 and is domiciled in Germany.;Ishares Stoxx Europe 600 Automobiles & Parts UCITS ETF (DE) EUR (ACC) se snaží sledovat index automobilů a dílů Stoxx® Europe 600. Index automobilů a dílů Stoxx® Europe 600 sleduje sektor evropského automobilu a dílů. TER (celkový poměr nákladů) ETF činí 0,41% P.A .. Ishares Stoxx Europe 600 Automobiles & Parts UCITS ETF (DE) EUR (ACC) je nejlevnější ETF, který sleduje index automobilů a dílů Stoxx® Europe 600. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou akumulovány a reinvestovány do ETF. Ishares Stoxx Europe 600 Automobiles & Parts UCITS ETF (DE) EUR (ACC) je velmi malý ETF s managementem s řízením 19m euro. ETF byl spuštěn 6. dubna 2022 a je se sídlem v Německu.;0.41%;0.41;EUR 19m;19.0;EUR;EUR;Germany;iShares;6 April 2022;Accumulating;;Physical;Contractual;;Equity, Europe, Automobile;;Akcie;Evropa;12.0;-3.94;12.61;;-1.83;22.69;20.35;;;;;-24.42;;;;;;;;gettex;EXHG;3;;;;;;;2025-09-17T22:00:15.638375;success;0;;;;;;;;;;;;;;;;;;;;;Germany;45.6;France;16.41;Netherlands;8.33;Other;2.84;;;IT;24.85;;;;;;;;;gettex;EUR;EXHG;;;;Euronext Amsterdam;EUR;SAOT;SAOT NA;SAOT.AS;;XETRA;EUR;EXHG;;;;;;;;;;;;;;;;2;48
DE000A2QP4B6;iShares STOXX Europe 600 UCITS ETF (DE) EUR (Acc);https://www.justetf.com/en/etf-profile.html?isin=DE000A2QP4B6;The iShares STOXX Europe 600 UCITS ETF (DE) EUR (Acc) seeks to track the STOXX® Europe 600 index. The STOXX® Europe 600 index tracks the 600 largest European companies. The ETF's TER (total expense ratio) amounts to 0.20% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The iShares STOXX Europe 600 UCITS ETF (DE) EUR (Acc) is a large ETF with 744m Euro assets under management. The ETF was launched on 24 February 2023 and is domiciled in Germany.;Ishares Stoxx Europe 600 UCITS ETF (DE) EUR (ACC) se snaží sledovat index Stoxx® Europe 600. Index Stoxx® Europe 600 sleduje 600 největších evropských společností. TER (celkový poměr výdajů) ETF činí 0,20% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech indexových složek). dividenday v ETF jsou akumulovány a reinvestovány do ETF. IShares Stoxx Europe 600 UCITS ETF (DE) EUR (ACC) je velký ETF s vedením 744 milionů euro. ETF byl spuštěn 24. února 2023 a je se sídlem v Německu.;0.20%;0.2;EUR 744m;744.0;EUR;EUR;Germany;iShares;24 February 2023;Accumulating;;Physical;Contractual;;Equity, Europe;;Akcie;Evropa;600.0;10.2;;;11.72;14.0;;;0.73;;;-16.1;;;;;;;;gettex;EXIE;2;;;;;;;2025-09-17T22:00:21.239158;success;0;;;;;;;;;;;;;;;;;;;;;Other;34.73;United Kingdom;21.52;France;15.46;Germany;14.75;Switzerland;13.54;Financials;22.82;IT;21.52;Industrials;18.78;Health Care;10.06;Consumer Staples;9.34;gettex;EUR;EXIE;;;;XETRA;EUR;EXIE;EXIE GYINAVEXI1;EXIE.DEEXIEEUR=INAV;;;;;;;;;;;;;;;;;;;;3;57
