isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;category;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker;rating;rating_score
BGSRBBE05183;Expat Serbia BELEX15 UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=BGSRBBE05183;The Expat Serbia BELEX15 UCITS ETF seeks to track the BELEX15 index. The BELEX15 index tracks the main Serbian companies. The ETF's TER (total expense ratio) amounts to 1.38% p.a.. The Expat Serbia BELEX15 UCITS ETF is the only ETF that tracks the BELEX15 index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The Expat Serbia BELEX15 UCITS ETF is a very small ETF with 0m Euro assets under management. The ETF was launched on 5 February 2018 and is domiciled in Bulgaria.;Expat Srbsko Belex15 UCITS ETF se snaží sledovat index Belex15. Index Belex15 sleduje hlavní srbské společnosti. Ter (celkový poměr nákladů) ETF činí 1,38% p.a. Expat Srbsko Belex15 UCITS ETF je jediný ETF, který sleduje index Belex15. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou akumulovány a reinvestovány do ETF. Expat Srbsko Belex15 UCITS ETF je velmi malý ETF s vedením 0m euro. ETF byl spuštěn 5. února 2018 a je sídlem v Bulharsku.;1.38%;1.38;EUR 0m;0.0;EUR;EUR;Bulgaria;;5 February 2018;;;Physical;;;Equity, Serbia;;Ostatní;Evropa;;-2.13;3.37;1.1;0.0;11.76;20.92;17.08;;;;-7.29;;;;;;;;Stuttgart Stock Exchange;ESNB;2;;;;;;;2025-09-17T21:49:25.666714;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Energy;41.96;Industrials;38.57;Consumer Discretionary;19.47;;;;;Stuttgart Stock Exchange;EUR;ESNB;;;;XETRA;EUR;ESNB;ESNB GYESNBIV INDEX;ESNB.DE0WVQINAV.DE;;;;;;;;;;;;;;;;;;;;1;29
CH0226976816;iShares Core CHF Corporate Bond ETF (CH) CHF (Dist);https://www.justetf.com/en/etf-profile.html?isin=CH0226976816;The iShares Core CHF Corporate Bond ETF (CH) CHF (Dist) seeks to track the SBI® Corporate index. The SBI® Corporate index tracks Swiss Franc denominated corporate bonds. The ETF's TER (total expense ratio) amounts to 0.15% p.a.. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is distributed to the investors (Semi annually). The iShares Core CHF Corporate Bond ETF (CH) CHF (Dist) is a very large ETF with 1,990m Euro assets under management. The ETF was launched on 14 January 2014 and is domiciled in Switzerland.;IShares Core CHF Corporate Bond ETF (CH) CHF (dist) se snaží sledovat firemní index SBI®. Firemní index SBI® skladby švýcarský frank denominoval firemní dluhopisy. TER (celkový poměr výdajů) ETF činí 0,15% p.a. ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu). Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (semifinále každoročně). CHF CHF (CH) CHF (dist) ISShares Core CHF Corporate Bond (CH) je velmi velká ETF s managementem 1 990 mil. EUR. ETF byl spuštěn 14. ledna 2014 a má bydliště ve Švýcarsku.;0.15%;0.15;EUR 1990m;1990.0;EUR;CHF;Switzerland;iShares;14 January 2014;Distributing;Semi annually;Physical;Contractual;;Bonds, CHF, Switzerland, Corporate, All maturities;;Dluhopisy;Globální;796.0;3.1;15.54;17.64;1.47;5.61;5.99;6.2;0.55;;;-5.2;;;;;;;;SIX Swiss Exchange;CHCORP;1;1.17%;1.17;EUR 1.22;1.22;EUR;method2_regex;2025-09-17T21:49:30.605037;success;0;;;;;;;;;;;;;;;;;;;;;Other;48.77;Switzerland;34.0;Canada;7.71;United States;5.42;France;4.1;IT;34.0;;;;;;;;;SIX Swiss Exchange;CHF;CHCORP;CHCORP SEINAVCHCC;CHCORP.S03V6INAV.DE;;;;;;;;;;;;;;;;;;;;;;;;;;3;69
CH0445689208;21Shares Crypto Basket Index ETP;https://www.justetf.com/en/etf-profile.html?isin=CH0445689208;The 21Shares Crypto Basket index tracks the performance of the top five cryptocurrencies (as measured by market capitalisation). The ETN's TER (total expense ratio) amounts to 0.99% p.a.. The 21Shares Crypto Basket Index ETP is the only ETN that tracks the 21Shares Crypto Basket index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The 21Shares Crypto Basket Index ETP has 222m Euro assets under management. The ETN was launched on 21 November 2018 and is domiciled in Switzerland.;Index krypto koše 21 Shares sleduje výkon pěti nejlepších kryptoměn (měřeno tržní kapitalizací). ETN TER (celkový poměr nákladů) činí 0,99% P.A .. Index 21shares Crypto Basket ETP je jediný ETN, který sleduje index krypto koše 21Shares. ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. ETP Index Crypto Basket 21Shares Crypto Basket má pod správou aktiva 222 milionů euro. ETN byl spuštěn 21. listopadu 2018 a má bydliště ve Švýcarsku.;0.99%;0.99;EUR 222m;222.0;EUR;USD;Switzerland;21Shares;21 November 2018;;;Physical;;Crypto;Cryptocurrencies;;Krypto;Globální;;93.11;236.12;641.67;13.22;50.82;49.44;66.23;1.83;;;-43.23;;;;;;;;XETRA;21XH;8;;;;;;;2025-09-17T21:49:36.740515;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Euronext Amsterdam;USD;HODL;;;;SIX Swiss Exchange;USD;HODL;;;;SIX Swiss Exchange;GBP;HODL;;;;SIX Swiss Exchange;EUR;HODL;;;;Euronext Paris;EUR;HODL;;;;1;36
CH0454664001;21Shares Bitcoin ETP;https://www.justetf.com/en/etf-profile.html?isin=CH0454664001;The product tracks the value of the cryptocurrency Bitcoin. The ETN's TER (total expense ratio) amounts to 1.49% p.a.. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The 21Shares Bitcoin ETP is a large ETN with 834m Euro assets under management. The ETN was launched on 26 February 2019 and is domiciled in Switzerland.;Produkt sleduje hodnotu bitcoinu kryptoměny. ETN TER (celkový poměr výdajů) činí 1,49% P.A .. ETN replikuje výkon podkladového indexu s kolateralizovaným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. Bitcoin ETP 21Shares je velký ETN s managementem aktiv 834 milionů EUR. ETN byl spuštěn 26. února 2019 a je se sídlem ve Švýcarsku.;1.49%;1.49;EUR 834m;834.0;EUR;USD;Switzerland;21Shares;26 February 2019;;;Physical;;Bitcoin;Cryptocurrencies;;Krypto;Globální;;85.02;370.87;878.61;7.37;44.08;46.12;60.97;1.93;;;-31.77;;;;;;;;XETRA;2BTC;11;;;;;;;2025-09-17T21:49:43.119903;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;1.49;;;;;;;;;Euronext Amsterdam;USD;ABTC;;;;SIX Swiss Exchange;USD;ABTC;;;;SIX Swiss Exchange;GBP;ABTC;;;;SIX Swiss Exchange;JPY;ABTC;;;;London Stock Exchange;USD;BTCU;;;;2;40
CH0454664027;21Shares Ethereum Staking ETP;https://www.justetf.com/en/etf-profile.html?isin=CH0454664027;The product tracks the value of the cryptocurrency Ethereum. The ETN's TER (total expense ratio) amounts to 1.49% p.a.. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The 21Shares Ethereum Staking ETP has 482m Euro assets under management. The ETN was launched on 5 March 2019 and is domiciled in Switzerland.;Produkt sleduje hodnotu ethereum kryptoměny. ETN TER (celkový poměr výdajů) činí 1,49% P.A .. ETN replikuje výkon podkladového indexu s kolateralizovaným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. 21Shares Ethereum Stawing ETP má ve správě aktiva 482 milionů euro. ETN byl spuštěn 5. března 2019 a má bydliště ve Švýcarsku.;1.49%;1.49;EUR 482m;482.0;EUR;USD;Switzerland;21Shares;5 March 2019;;;Physical;;Ethereum;Cryptocurrencies;;Krypto;Globální;;83.22;156.44;77.96;15.13;68.02;60.17;77.96;1.22;;;-64.8;;;;;;;;Euronext Amsterdam;AETH;13;;;;;;;2025-09-17T21:49:49.425168;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;15.13;;;;;;;;;Euronext Amsterdam;USD;AETH;;;;SIX Swiss Exchange;USD;AETH;;;;SIX Swiss Exchange;GBP;AETH;;;;SIX Swiss Exchange;JPY;AETH;;;;SIX Swiss Exchange;SGD;AETH;;;;1;36
CH0454664043;21Shares XRP ETP;https://www.justetf.com/en/etf-profile.html?isin=CH0454664043;The product tracks the value of the cryptocurrency Ripple (XRP). The ETN's TER (total expense ratio) amounts to 2.50% p.a.. The 21Shares XRP ETP is the largest ETN that tracks the Ripple (XRP) index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The 21Shares XRP ETP is a large ETN with 694m Euro assets under management. The ETN was launched on 21 June 2019 and is domiciled in Switzerland.;Produkt sleduje hodnotu zvlnění kryptoměny (XRP). ETN TER (celkový poměr nákladů) činí 2,50% P.A .. 21Shares XRP ETP je největší ETN, který sleduje index zvlnění (XRP). ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. ETP 21Shares XRP je velký ETN s managementem spravováním 694 m euro. ETN byl spuštěn 21. června 2019 a má bydliště ve Švýcarsku.;2.50%;2.5;EUR 694m;694.0;EUR;USD;Switzerland;21Shares;21 June 2019;;;Physical;;;Cryptocurrencies;;Krypto;Globální;;390.78;615.57;111.52;26.9;112.14;89.96;111.52;3.48;;;-49.3;;;;;;;;XETRA;21XP;7;;;;;;;2025-09-17T21:49:55.794412;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;26.9;;;;;;;;;Euronext Amsterdam;USD;AXRP;;;;Euronext Paris;EUR;AXRP;;;;XETRA;EUR;21XP;;;;SIX Swiss Exchange;USD;AXRP;;;;gettex;EUR;21XP;;;;2;40
CH0475552201;21Shares Bitcoin Cash ETP;https://www.justetf.com/en/etf-profile.html?isin=CH0475552201;The product tracks the value of the cryptocurrency Bitcoin Cash. The ETN's TER (total expense ratio) amounts to 2.50% p.a.. The 21Shares Bitcoin Cash ETP is the only ETN that tracks the Bitcoin Cash index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The 21Shares Bitcoin Cash ETP is a very small ETN with 12m Euro assets under management. The ETN was launched on 4 July 2019 and is domiciled in Switzerland.;Produkt sleduje hodnotu bitcoinové hotovosti kryptoměny. TER ETN TER (celkový poměr výdajů) činí 2,50% P.A .. Bitcoin Cash 21Shares ETP je jediný ETN, který sleduje index bitcoinů. ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. Bitcoin Cash ETP 21Shares Bitcoin Cash je velmi malý ETN s managementem 12m euro. ETN byl spuštěn 4. července 2019 a má bydliště ve Švýcarsku.;2.50%;2.5;EUR 12m;12.0;EUR;USD;Switzerland;21Shares;4 July 2019;;;Physical;;Bitcoin;Cryptocurrencies;;Krypto;Globální;;74.75;307.51;122.92;14.62;78.09;86.0;92.68;0.96;;;-58.43;;;;;;;;Euronext Amsterdam;ABCH;5;;;;;;;2025-09-17T21:50:00.223015;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;2.5;;;;;;;;;Euronext Amsterdam;USD;ABCH;;;;Euronext Paris;EUR;ABCH;;;;XETRA;EUR;ABCH;;;;SIX Swiss Exchange;USD;ABCH;;;;gettex;EUR;ABCH;;;;1;33
CH0491507486;21Shares Tezos Staking ETP;https://www.justetf.com/en/etf-profile.html?isin=CH0491507486;The product tracks the value of the cryptocurrency Tezos. The ETN's TER (total expense ratio) amounts to 2.50% p.a.. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The 21Shares Tezos Staking ETP is a very small ETN with 3m Euro assets under management. The ETN was launched on 14 November 2019 and is domiciled in Switzerland.;Produkt sleduje hodnotu kryptoměny Tezos. ETN TER (celkový poměr výdajů) činí 2,50% P.A .. ETN replikuje výkon podkladového indexu s kolateralizovaným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. 21Shares Tezos Stating ETP je velmi malý ETN s managementem 3m euro. ETN byl spuštěn 14. listopadu 2019 a má bydliště ve Švýcarsku.;2.50%;2.5;EUR 3m;3.0;EUR;USD;Switzerland;21Shares;14 November 2019;;;Physical;;;Cryptocurrencies;;Akcie;Globální;;18.01;-55.35;-66.34;-48.86;101.35;78.14;95.68;0.18;;;-73.57;;;;;;;;Euronext Amsterdam;AXTZ;5;;;;;;;2025-09-17T21:50:06.996537;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;48.86;;;;;;;;;Euronext Amsterdam;USD;AXTZ;;;;Euronext Paris;EUR;AXTZ;;;;XETRA;EUR;AXTZ;;;;SIX Swiss Exchange;USD;AXTZ;;;;gettex;EUR;AXTZ;;;;1;29
CH0496454155;21Shares Binance BNB ETP;https://www.justetf.com/en/etf-profile.html?isin=CH0496454155;The product tracks the value of the Binance Coin (BNB). The ETN's TER (total expense ratio) amounts to 2.50% p.a.. The 21Shares Binance BNB ETP is the only ETN that tracks the Binance Coin (BNB) index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The 21Shares Binance BNB ETP is a very small ETN with 18m Euro assets under management. The ETN was launched on 15 October 2019 and is domiciled in Switzerland.;Produkt sleduje hodnotu mince Binance (BNB). ETN TER (celkový poměr výdajů) činí 2,50% P.A .. 21Shares Binance Bnb ETP je jediný ETN, který sleduje index Binance Coin (BNB). ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. 21Shares Binance BNB ETP je velmi malý ETN s managementem 18m euro. ETN byl spuštěn 15. října 2019 a má bydliště ve Švýcarsku.;2.50%;2.5;EUR 18m;18.0;EUR;USD;Switzerland;21Shares;15 October 2019;;;Physical;;;Cryptocurrencies;;Krypto;Globální;;58.43;174.78;78.34;16.08;46.66;50.37;78.34;1.25;;;-30.5;;;;;;;;XETRA;21XJ;5;;;;;;;2025-09-17T21:50:13.407104;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;16.08;;;;;;;;;Euronext Amsterdam;USD;BNBA;;;;Euronext Paris;EUR;BNBA;;;;XETRA;EUR;21XJ;;;;SIX Swiss Exchange;USD;ABNB;;;;gettex;EUR;21XJ;;;;1;33
CH0496484640;21Shares Bitcoin Ethereum Core ETP;https://www.justetf.com/en/etf-profile.html?isin=CH0496484640;The 21Shares Bitcoin Ethereum index tracks the performance of the cryptocurrencies Bitcoin and Ether, which are weighted by market capitalisation in the index. The ETN's TER (total expense ratio) amounts to 0.49% p.a.. The 21Shares Bitcoin Ethereum Core ETP is the only ETN that tracks the 21Shares Bitcoin Ethereum index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The 21Shares Bitcoin Ethereum Core ETP is a small ETN with 36m Euro assets under management. The ETN was launched on 4 October 2019 and is domiciled in Switzerland.;Index bitcoinů Ethereum 21 Shares sleduje výkon bitcoinů a éteru kryptoměn, které jsou váženy tržní kapitalizací v indexu. ETN TER (celkový poměr nákladů) činí 0,49% p.a. ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. 21Shares Bitcoin Ethereum Core ETP je malá ETN s managementem 36 milionů euro. ETN byl spuštěn 4. října 2019 a má bydliště ve Švýcarsku.;0.49%;0.49;EUR 36m;36.0;EUR;USD;Switzerland;21Shares;4 October 2019;;;Physical;;Bitcoin;Cryptocurrencies;;Krypto;Globální;;83.93;292.43;856.92;9.35;48.22;51.64;64.15;1.74;;;-37.86;;;;;;;;XETRA;21XA;5;;;;;;;2025-09-17T21:50:18.620894;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;XETRA;EUR;21XA;;;;SIX Swiss Exchange;USD;ABBA;;;;gettex;EUR;21XA;;;;Stuttgart Stock Exchange;EUR;21XA;;;;SIX Swiss Exchange;CHF;ABBA;;;;2;42
CH0558875933;AMINA Bitcoin ETP;https://www.justetf.com/en/etf-profile.html?isin=CH0558875933;The product tracks the value of the cryptocurrency Bitcoin. The ETN's TER (total expense ratio) amounts to 0.75% p.a.. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The AMINA Bitcoin ETP is a small ETN with 55m Euro assets under management. The ETN was launched on 2 November 2020 and is domiciled in Switzerland.;Produkt sleduje hodnotu bitcoinu kryptoměny. ETN TER (celkový poměr výdajů) činí 0,75% P.A. Amina bitcoin ETP je malá ETN s managementem 55 milionů euro. ETN byl spuštěn 2. listopadu 2020 a má bydliště ve Švýcarsku.;0.75%;0.75;EUR 55m;55.0;EUR;USD;Switzerland;AMINA;2 November 2020;;;Physical;;Bitcoin;Cryptocurrencies;;Krypto;Globální;;83.17;379.27;;7.81;44.41;47.33;;1.87;;;-33.33;;;;;;;;XETRA;SETB;7;;;;;;;2025-09-17T21:50:24.596616;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Euronext Amsterdam;USD;SBTCU;;;;XETRA;USD;SETC;;;;Euronext Paris;EUR;SBTCU;;;;SIX Swiss Exchange;USD;SBTCU;;;;XETRA;EUR;SETB;;;;1;37
CH0568452707;AMINA Crypto Asset Select Index ETP;https://www.justetf.com/en/etf-profile.html?isin=CH0568452707;The SEBA Crypto Asset Select index tracks the performance of a risk-optimized selection of cryptocurrencies. The ETN's TER (total expense ratio) amounts to 1.50% p.a.. The AMINA Crypto Asset Select Index ETP is the only ETN that tracks the SEBA Crypto Asset Select index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The AMINA Crypto Asset Select Index ETP is a small ETN with 20m Euro assets under management. The ETN was launched on 18 November 2020 and is domiciled in Switzerland.;SEBA Crypto Asset Select Index sleduje výkon výběru kryptoměn optimalizovaného na riziko. ETN TER (celkový poměr nákladů) činí 1,50% P.A .. Index Amina Crypto Asset Select ETP je jediný ETN, který sleduje index Seb Crypto Crypto Asset Select. ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. Index Amina Crypto Asset Select ETP je malý ETN s managementem 20m euro. ETN byl spuštěn 18. listopadu 2020 a má bydliště ve Švýcarsku.;1.50%;1.5;EUR 20m;20.0;EUR;USD;Switzerland;AMINA;18 November 2020;;;Physical;;Crypto;Cryptocurrencies;;Krypto;Globální;;58.03;151.29;;-3.7;57.02;53.43;;1.02;;;-51.04;;;;;;;;XETRA;SETS;7;;;;;;;2025-09-17T21:50:30.712729;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;3.7;;;;;;;;;Euronext Amsterdam;USD;AMINA;;;;XETRA;USD;SETT;;;;Euronext Paris;EUR;AMINA;;;;SIX Swiss Exchange;USD;AMINAX;;;;XETRA;EUR;SETS;;;;1;33
CH0587418630;AMINA Ethereum ETP;https://www.justetf.com/en/etf-profile.html?isin=CH0587418630;The product tracks the value of the cryptocurrency Ethereum. The ETN's TER (total expense ratio) amounts to 0.75% p.a.. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The AMINA Ethereum ETP is a very small ETN with 11m Euro assets under management. The ETN was launched on 20 January 2021 and is domiciled in Switzerland.;Produkt sleduje hodnotu ethereum kryptoměny. ETN TER (celkový poměr nákladů) činí 0,75% P.A. Amina Ethereum ETP je velmi malá ETN s managementem 11 metrů EUR. ETN byl spuštěn 20. ledna 2021 a má bydliště ve Švýcarsku.;0.75%;0.75;EUR 11m;11.0;EUR;USD;Switzerland;AMINA;20 January 2021;;;Physical;;Ethereum;Cryptocurrencies;;Krypto;Globální;;78.0;150.7;;13.38;66.86;59.53;;1.17;;;-64.93;;;;;;;;XETRA;SETE;7;;;;;;;2025-09-17T21:50:34.716868;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;13.38;;;;;;;;;Euronext Amsterdam;USD;SETH;;;;XETRA;USD;SETF;;;;Euronext Paris;EUR;SETH;;;;SIX Swiss Exchange;USD;SETH;;;;XETRA;EUR;SETE;;;;1;37
CH0593331561;21Shares Polkadot ETP;https://www.justetf.com/en/etf-profile.html?isin=CH0593331561;The product tracks the value of the cryptocurrency Polkadot. The ETN's TER (total expense ratio) amounts to 2.50% p.a.. The 21Shares Polkadot ETP is the largest ETN that tracks the Polkadot index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The 21Shares Polkadot ETP is a small ETN with 21m Euro assets under management. The ETN was launched on 3 February 2021 and is domiciled in Switzerland.;Produkt sleduje hodnotu kryptoměnového Polkadota. ETN TER (celkový poměr nákladů) činí 2,50% P.A .. 21Shares Polkadot ETP je největší ETN, který sleduje index Polkadot. ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. 21Shares Polkadot ETP je malý ETN s řízením 21 metrů EUR. ETN byl spuštěn 3. února 2021 a má bydliště ve Švýcarsku.;2.50%;2.5;EUR 21m;21.0;EUR;USD;Switzerland;21Shares;3 February 2021;;;Physical;;;Cryptocurrencies;;Krypto;Globální;;-9.38;-52.2;;-46.95;90.81;74.92;;;;;-73.33;;;;;;;;Euronext Amsterdam;ADOT;7;;;;;;;2025-09-17T21:50:41.205604;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;46.95;;;;;;;;;Euronext Amsterdam;USD;ADOT;;;;Euronext Paris;EUR;ADOT;;;;XETRA;EUR;ADOT;;;;SIX Swiss Exchange;USD;ADOT;;;;gettex;EUR;ADOT;;;;1;29
CH1100083471;21Shares Chainlink ETP;https://www.justetf.com/en/etf-profile.html?isin=CH1100083471;The product tracks the value of the cryptocurrency Chainlink. The ETN's TER (total expense ratio) amounts to 2.50% p.a.. The 21Shares Chainlink ETP is the largest ETN that tracks the Chainlink index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The 21Shares Chainlink ETP is a small ETN with 41m Euro assets under management. The ETN was launched on 31 January 2022 and is domiciled in Switzerland.;Produkt sleduje hodnotu kryptoměnového řetězu. ETN TER (celkový poměr nákladů) činí 2,50% P.A .. 21Shares Chainlink ETP je největší ETN, který sleduje index řetězovéhonk. ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. 21Shares Chainlink ETP je malá ETN s managementem 41 milionů euro. ETN byl spuštěn 31. ledna 2022 a je se sídlem ve Švýcarsku.;2.50%;2.5;EUR 41m;41.0;EUR;USD;Switzerland;21Shares;31 January 2022;;;Physical;;;Cryptocurrencies;;Krypto;Globální;;102.77;135.63;;-4.3;97.98;85.2;;1.05;;;-64.84;;;;;;;;XETRA;21XL;4;;;;;;;2025-09-17T21:50:45.735602;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;4.3;;;;;;;;;Euronext Amsterdam;USD;ALINK;;;;Euronext Paris;EUR;ALINK;;;;XETRA;EUR;21XL;;;;gettex;EUR;21XL;;;;;;;;;;1;33
CH1102728750;21Shares Cardano ETP;https://www.justetf.com/en/etf-profile.html?isin=CH1102728750;The product tracks the value of the cryptocurrency Cardano. The ETN's TER (total expense ratio) amounts to 2.50% p.a.. The 21Shares Cardano ETP is the largest ETN that tracks the Cardano index. The ETN replicates the performance of the underlying index with a collateralised debt obligation which is backed by physical holdings of the cryptocurrency. The 21Shares Cardano ETP is a small ETN with 80m Euro assets under management. The ETN was launched on 26 April 2021 and is domiciled in Switzerland.;Produkt sleduje hodnotu kryptoměny Cardano. ETN TER (celkový poměr výdajů) činí 2,50% P.A .. 21Shares Cardano ETP je největší ETN, který sleduje index Cardano. ETN replikuje výkon podkladového indexu s zajištěným dluhovým závazkem, který je podporován fyzickými drženími kryptoměny. 21Shares Cardano ETP je malý ETN s managementem spravování 80m euro. ETN byl spuštěn 26. dubna 2021 a je se sídlem ve Švýcarsku.;2.50%;2.5;EUR 80m;80.0;EUR;USD;Switzerland;21Shares;26 April 2021;;;Physical;;;Cryptocurrencies;;Krypto;Globální;;141.91;47.16;;-13.56;110.57;83.89;;1.28;;;-60.31;;;;;;;;Euronext Amsterdam;AADA;7;;;;;;;2025-09-17T21:50:51.677846;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IT;13.56;;;;;;;;;Euronext Amsterdam;USD;AADA;;;;Euronext Paris;EUR;AADA;;;;XETRA;EUR;ADAA;;;;SIX Swiss Exchange;USD;AADA;;;;gettex;EUR;ADAA;;;;1;33
