isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;category;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker;rating;rating_score
DE000ETC0787;SG ETC COMEX Copper Futures (HG)-Kontrakt;https://www.justetf.com/en/etf-profile.html?isin=DE000ETC0787;The SG ETC COMEX Copper Futures (HG)-Kontrakt seeks to track the COMEX Copper Futures index. The product tracks the price of futures contracts on copper. The ETC's TER (total expense ratio) amounts to 0.90% p.a.. The SG ETC COMEX Copper Futures (HG)-Kontrakt is the only ETC that tracks the COMEX Copper Futures index. The ETC replicates the performance of the underlying index synthetically with a swap. The ETC was launched on 29 March 2023 and is domiciled in Germany.;SG atd. Comex Copper Futures (HG) -KONTRAkt se snaží sledovat index futures Comex Comex Comex. Produkt sleduje cenu futures kontraktů na mědi. TER (celkový poměr nákladů) ETC činí 0,90% p.a .. SG atd. Comex Copper Futures (HG) -Kontrakt je jediný atd., Který sleduje index futures Comex Comex Comex. ETC replikuje výkon podkladového indexu synteticky s výměnou. ETC bylo zahájeno 29. března 2023 a má bydliště v Německu.;0.90%;0.9;;;;EUR;Germany;;29 March 2023;;;Synthetic;;;Commodities, Industrial Metals, Copper;;Komodity;Globální;;0.1;;;-1.64;33.37;;;0.0;;;-24.12;;;;;;;;XETRA;42GI;1;;;;;;;2025-09-17T22:04:02.238757;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;XETRA;EUR;42GI;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;29
DE000ETF7011;Amundi Multi-Asset Portfolio UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=DE000ETF7011;The Amundi Multi-Asset Portfolio UCITS ETF Dist is an actively managed ETF. The umbrella fund Amundi Multi-Asset Portfolio invests in various ETFs. The composition follows fixed allocation rules and is not actively managed. The strategy provides access to a globally diversified equity/bond/commodity portfolio. The weighting is reset once a year to the initial allocation of 60%/30%/10%. The ETF's TER (total expense ratio) amounts to 0.42% p.a.. The dividends in the ETF are distributed to the investors (Annually). The Amundi Multi-Asset Portfolio UCITS ETF Dist has 210m Euro assets under management. The ETF was launched on 12 April 2016 and is domiciled in Germany.;Portfolio Amundi Multi-Asset Portfolio UCITS ETF Dist je aktivně spravované ETF. Portfolio multi-aktivum zastřešujícího fondu investuje do různých ETF. Složení se řídí pravidly s pevným přidělováním a není aktivně spravována. Strategie poskytuje přístup k portfoliu celosvětově diverzifikované vlastní kapitál/Bond/Commodity. Vážení se resetuje jednou ročně na počáteční přidělení 60%/30%/10%. TER (poměr celkových nákladů) činí 0,42% p.a. dividenday v ETF jsou distribuovány investorům (každoročně). Portfolio Amundi Multi-Asset Portfolio UCITS ETF Dist má ve správě aktiv 210 milionů EUR. ETF byl spuštěn 12. dubna 2016 a je se sídlem v Německu.;0.42%;0.42;EUR 210m;210.0;EUR;EUR;Germany;Amundi;12 April 2016;Distributing;Annually;Physical;Contractual;;Equity, World;;Ostatní;Ostatní;1459.0;8.4;22.67;38.59;4.99;8.06;8.08;8.66;1.04;;;-11.72;;;;;;;;Frankfurt Stock Exchange;-;6;0.97%;0.97;EUR 1.60;1.6;EUR;method2_regex;2025-09-17T22:04:09.618648;success;0;;;;;;;;;;;;;;;;;;;;;Other;75.73;Germany;12.43;Japan;6.75;United Kingdom;2.8;Switzerland;2.29;Financials;8.33;Industrials;7.53;Technology;3.85;Consumer Discretionary;3.39;IT;2.8;gettex;EUR;F701;;;;Frankfurt Stock Exchange;EUR;-;F701 GFCNAVF701;F701.FF701NAV=COBA;;SIX Swiss Exchange;EUR;CBVS;CBVSEU SWF701EUIV;CBVSEUR.SF701EURINAV=SOLA;;SIX Swiss Exchange;CHF;CBVS;CBVS SWCBVSCHIV;CBVS.SCBVSCHFINAV=SOLA;;Stuttgart Stock Exchange;EUR;F701;F701 GSCNAVF701;F701.SGF701NAV=COBA;;2;52
DE000ETF7029;Amundi Multi-Asset Portfolio Defensive UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=DE000ETF7029;The Amundi Multi-Asset Portfolio Defensive UCITS ETF Dist is an actively managed ETF. The umbrella fund Amundi Multi-Asset Portfolio Defensive invests in various ETFs. The composition follows fixed allocation rules and is not actively managed. The strategy provides access to a globally diversified equity/bond/commodity portfolio. The weighting is reset once a year to the initial allocation of 40%/50%/10%. The ETF's TER (total expense ratio) amounts to 0.38% p.a.. The dividends in the ETF are distributed to the investors (Annually). The Amundi Multi-Asset Portfolio Defensive UCITS ETF Dist is a small ETF with 41m Euro assets under management. The ETF was launched on 7 March 2018 and is domiciled in Germany.;Portfolio amundi multi-aktiva Defensive UCITS ETF Dist je aktivně spravovaná ETF. Defenzivní portfolio amundi fond Amundi Amundi Defensive Invests do různých ETF. Složení se řídí pravidly s pevným přidělováním a není aktivně spravována. Strategie poskytuje přístup k portfoliu celosvětově diverzifikované vlastní kapitál/Bond/Commodity. Vážení se resetuje jednou ročně na počáteční přidělení 40%/50%/10%. TER ETF (celkový poměr nákladů) činí 0,38% p.a. dividenday v ETF jsou distribuovány investorům (každoročně). Defenzivní portfolio amundi multi-aktiva Defensive UCITS ETF Dist je malý ETF s spravováním 41 milionů euro. ETF byl spuštěn 7. března 2018 a má bydliště v Německu.;0.38%;0.38;EUR 41m;41.0;EUR;EUR;Germany;Amundi;7 March 2018;Distributing;Annually;Physical;Contractual;;Equity, World;;Ostatní;Ostatní;1443.0;10.13;27.68;28.13;7.02;5.65;5.41;5.47;1.79;;;-6.71;;;;;;;;Frankfurt Stock Exchange;-;6;1.03%;1.03;EUR 1.40;1.4;EUR;method2_regex;2025-09-17T22:04:15.182053;success;0;;;;;;;;;;;;;;;;;;;;;Other;83.3;Germany;9.39;Japan;3.95;United Kingdom;1.83;France;1.53;Financials;5.45;Industrials;5.26;Technology;2.62;Consumer Discretionary;2.22;IT;1.83;gettex;EUR;F702;;;;Frankfurt Stock Exchange;EUR;-;F702 GFCNAVF702;F702.FF702NAV=COBA;;SIX Swiss Exchange;EUR;CBVSD;CBVSD SWF702EUIV;CBVSDEUR.SF702EURINAV=SOLA;;SIX Swiss Exchange;CHF;CBVSD;CBVSDCHF SWCBVSDCCH;CBVSD.SCBVSDCHFINAV=SOLA;;Stuttgart Stock Exchange;EUR;F702;F702 GSCNAVF702;F702.SGF702NAV=COBA;;2;49
DE000ETF7037;Amundi Multi-Asset Portfolio Offensive UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=DE000ETF7037;The Amundi Multi-Asset Portfolio Offensive UCITS ETF Dist is an actively managed ETF. The umbrella fund Amundi Multi-Asset Portfolio Offensive invests in various ETFs. The composition follows fixed allocation rules and is not actively managed. The strategy provides access to a globally diversified equity/bond/commodity portfolio. The weighting is reset once a year to the initial allocation of 80%/10%/10%. The ETF's TER (total expense ratio) amounts to 0.49% p.a.. The dividends in the ETF are distributed to the investors (Annually). The Amundi Multi-Asset Portfolio Offensive UCITS ETF Dist is a small ETF with 31m Euro assets under management. The ETF was launched on 7 March 2018 and is domiciled in Germany.;Portfolio portfolia Amundi Ofensive UCITS ETF Dist je aktivně spravovaná ETF. Opační portfolio amundi fond Amundi Amundi Multi-Asset Invests do různých ETF. Složení se řídí pravidly s pevným přidělováním a není aktivně spravována. Strategie poskytuje přístup k portfoliu celosvětově diverzifikované vlastní kapitál/Bond/Commodity. Vážení se resetuje jednou ročně na počáteční alokaci 80%/10%/10%. TER (celkový poměr nákladů) činí 0,49% p.a. dividenday v ETF jsou distribuovány investorům (každoročně). Ofenzivní portfolio amundi multi-aktiva UCITS ETF Dist je malý ETF s managementem 31 milionů euro. ETF byl spuštěn 7. března 2018 a má bydliště v Německu.;0.49%;0.49;EUR 31m;31.0;EUR;EUR;Germany;Amundi;7 March 2018;Distributing;Annually;Physical;Contractual;;Equity, World;;Ostatní;Ostatní;1452.0;12.72;35.59;56.84;6.81;10.61;9.95;10.46;1.2;;;-15.38;;;;;;;;Frankfurt Stock Exchange;-;6;1.44%;1.44;EUR 2.35;2.35;EUR;method2_regex;2025-09-17T22:04:20.784219;success;0;;;;;;;;;;;;;;;;;;;;;Other;65.57;Germany;21.49;Japan;7.91;United Kingdom;2.74;France;2.29;Industrials;9.95;Financials;9.46;Technology;7.06;Health Care;4.29;IT;2.74;gettex;EUR;F703;;;;Frankfurt Stock Exchange;EUR;-;F703 GFCNAVF703;F703.FF703NAV=COBA;;SIX Swiss Exchange;EUR;CBVSO;CBVSO SWF703EUIV;CBVSOEUR.SF703EURINAV=SOLA;;SIX Swiss Exchange;CHF;CBVSO;CBVSOCHF SWCBVSOCCH;CBVSO.SCBVSOCHFINAV=SOLA;;Stuttgart Stock Exchange;EUR;F703;F703 GSCNAVF703;F703.SGF703NAV=COBA;;2;49
DE000ETF9033;Amundi DivDAX II UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=DE000ETF9033;The Amundi DivDAX II UCITS ETF Dist seeks to track the DivDAX® index. The DivDAX® index tracks 15 stocks with the highest dividend yield within the DAX® index. The DAX® index tracks the largest and most traded German stocks listed on the Prime Standard segment of the Frankfurt Stock Exchange. The ETF's TER (total expense ratio) amounts to 0.25% p.a.. The Amundi DivDAX II UCITS ETF Dist is the cheapest ETF that tracks the DivDAX® index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The Amundi DivDAX II UCITS ETF Dist is a small ETF with 63m Euro assets under management. The ETF was launched on 30 October 2015 and is domiciled in Germany.;Amundi DivDax II UCITS ETF Dist se snaží sledovat index DivDax®. Index DivDax® sleduje 15 akcií s nejvyšším dividendaovým výnosem v indexu DAX®. Index DAX® sleduje největší a nejvíce obchodované německé akcie uvedené v hlavním standardním segmentu frankfurtské burzy. TER (celkový poměr nákladů) ETF činí 0,25% p.a. Amundi Divdax II UCITS ETF Dist je nejlevnější ETF, který sleduje index DivDax®. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (každoročně). Amundi DivDax II UCITS ETF Dist je malý ETF s managementem 63 milionů euro. ETF byl spuštěn 30. října 2015 a je bydliště v Německu.;0.25%;0.25;EUR 63m;63.0;EUR;EUR;Germany;Amundi;30 October 2015;Distributing;Annually;Physical;Contractual;;Equity, Germany, Dividend;;Ostatní;Evropa;15.0;9.84;42.37;44.71;11.26;16.41;30.81;27.07;0.6;;;-16.01;;;;;;;;Extracted (method 1);E903;0;4.01%;4.01;EUR 7.74;7.74;EUR;method2_regex;2025-09-17T22:04:28.097398;success;0;;;;;;;;;;;;;;;;;;;;;Germany;98.69;Other;1.31;;;;;;;Consumer Discretionary;26.07;Financials;19.6;Industrials;17.94;Materials;10.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;54
DE000ETF9074;Amundi MDAX ESG II UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=DE000ETF9074;The Amundi MDAX ESG II UCITS ETF Dist seeks to track the MDAX® ESG+ index. The MDAX® ESG+ index tracks German mid cap stocks while taking into account ESG exclusion filters (environmental, social and corporate governance). Companies involved in weapons, armaments, tobacco, thermal coal, oil sands or nuclear power and companies that violate the principles of the United Nations Global Compact or the OECD Guidelines for Multinational Enterprises are excluded. The parent index is the MDAX®. Excluded companies are not replaced. The ETF's TER (total expense ratio) amounts to 0.30% p.a.. The Amundi MDAX ESG II UCITS ETF Dist is the cheapest ETF that tracks the MDAX® ESG+ index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The Amundi MDAX ESG II UCITS ETF Dist has 103m Euro assets under management. The ETF was launched on 30 October 2015 and is domiciled in Germany.;Amundi MDAX ESG II UCITS ETF Dist se snaží sledovat index MDAX® ESG+. Index MDAX® ESG+ sleduje německé akciíy středních kapitálů při zohlednění vylučovacích filtrů ESG (environmentální, sociální a správa a řízení společností). Vyloučeny jsou společnosti zapojené do zbraní, vyzbrojování, tabáku, tepelného uhlí, ropných písků nebo jaderné energie a společnosti, které porušují zásady globálního kompaktního nebo pokynů OECD pro nadnárodní podniky OSN. Index nadřazení je MDAX®. Vyloučené společnosti nejsou nahrazeny. TER (celkový poměr nákladů) ETF činí 0,30% P.A .. Amundi MDAX ESG II UCITS ETF Dist je nejlevnější ETF, který sleduje index MDAX® ESG+. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (každoročně). Amundi MDAX ESG II UCITS ETF Dist má 103 milionů euro aktiv ve spravování. ETF byl spuštěn 30. října 2015 a je bydliště v Německu.;0.30%;0.3;EUR 103m;103.0;EUR;EUR;Germany;Amundi;30 October 2015;Distributing;Annually;Physical;Contractual;;Equity, Germany, Mid Cap;Yes;Ostatní;Evropa;40.0;12.82;19.84;2.95;12.1;19.14;31.14;27.02;0.67;;;-18.61;;;;;;;;Frankfurt Stock Exchange;-;5;1.59%;1.59;EUR 2.24;2.24;EUR;method2_regex;2025-09-17T22:04:31.948966;success;0;;;;;;;;;;;;;;;;;;;;;Germany;94.03;Other;2.82;Netherlands;1.4;;;;;Industrials;34.35;Materials;12.54;Technology;10.54;;;;;gettex;EUR;E907;;;;Frankfurt Stock Exchange;EUR;-;E907 GFCNAVE907;E907.FE907NAV=COBA;;SIX Swiss Exchange;CHF;CB1MDX;CB1MDX SWCB1MDXCH;CB1MDX.SCB1MDXCHFINAV=SOLA;;Stuttgart Stock Exchange;EUR;E907;E907 GSCNAVE907;E907.SGE907NAV=COBA;;XETRA;EUR;E907;E907 GYCNAVE907;E907.DEE907EURINAV=SOLA;;2;52
DE000ETF9082;Amundi TecDAX UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=DE000ETF9082;The Amundi TecDAX UCITS ETF Dist seeks to track the TecDAX® index. The TecDAX® index tracks the 30 largest and most traded technology companies which are listed on the Prime Standard segment of the Frankfurt Stock Exchange and rank below the DAX® Index in terms of size and turnover. The ETF's TER (total expense ratio) amounts to 0.40% p.a.. The Amundi TecDAX UCITS ETF Dist is the cheapest ETF that tracks the TecDAX® index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The Amundi TecDAX UCITS ETF Dist is a small ETF with 82m Euro assets under management. The ETF was launched on 27 October 2016 and is domiciled in Germany.;Amundi Tecdax UCITS ETF Dist se snaží sledovat index Tecdax®. Index Tecdax® sleduje 30 největších a nejvíce obchodovaných technologických společností, které jsou uvedeny v hlavním standardním segmentu frankfurtské burzy a jsou umístěny pod indexem DAX® z hlediska velikosti a obratu. TER (celkový poměr nákladů) ETF činí 0,40% p.a. Amundi Tecdax UCITS ETF Dist je nejlevnější ETF, který sleduje index Tecdax®. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (každoročně). Amundi Tecdax UCITS ETF Dist je malý ETF s managementem 82 milionů euro. ETF byl spuštěn 27. října 2016 a je se sídlem v Německu.;0.40%;0.4;EUR 82m;82.0;EUR;EUR;Germany;Amundi;27 October 2016;Distributing;Annually;Physical;Contractual;;Equity, Germany, Technology;;Ostatní;Evropa;30.0;7.34;23.94;10.82;3.38;18.07;25.74;23.67;0.41;;;-17.88;;;;;;;;Extracted (method 1);E908;0;1.02%;1.02;EUR 0.26;0.26;EUR;method2_regex;2025-09-17T22:04:37.149481;success;0;;;;;;;;;;;;;;;;;;;;;Germany;89.82;Other;9.14;;;;;;;Technology;44.88;Health Care;19.14;Industrials;7.11;IT;3.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;49
DE000ETF9090;Amundi DAX 50 ESG II UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=DE000ETF9090;The Amundi DAX 50 ESG II UCITS ETF Dist seeks to track the DAX® 50 ESG+ index. The DAX® 50 ESG+ index tracks the 50 largest, most liquid German stocks that are classified as particularly sustainable according to ESG criteria (environmental, social and corporate governance). Companies involved in the production or trade of controversial weapons, tobacco, thermal coal and nuclear energy are categorically excluded. The ETF's TER (total expense ratio) amounts to 0.15% p.a.. The Amundi DAX 50 ESG II UCITS ETF Dist is the cheapest and largest ETF that tracks the DAX® 50 ESG+ index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The Amundi DAX 50 ESG II UCITS ETF Dist has 282m Euro assets under management. The ETF was launched on 6 April 2020 and is domiciled in Germany.;Amundi Dax 50 ESG II UCITS ETF Dist se snaží sledovat index DAX® 50 ESG+. Index DAX® 50 ESG+ sleduje 50 největších a nejvíce likvidnějších německých akcií, které jsou klasifikovány jako zvláště udržitelné podle kritérií ESG (environmentální, sociální a správa a společností). Kategoricky jsou vyloučeny společnosti zapojené do výroby nebo obchodu kontroverzních zbraní, tabáku, tepelného uhlí a jaderné energie. TER (celkový poměr nákladů) ETF činí 0,15% p.a. Amundi Dax 50 ESG II UCITS ETF Dist je nejlevnější a největší ETF, který sleduje index ESG+ Dax® 50. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (každoročně). Amundi Dax 50 ESG II UCITS ETF Dist má pod správou aktiva 282 milionů EUR. ETF byl spuštěn 6. dubna 2020 a má bydliště v Německu.;0.15%;0.15;EUR 282m;282.0;EUR;EUR;Germany;Amundi;6 April 2020;Distributing;Annually;Physical;Contractual;;;Yes;Ostatní;Evropa;50.0;19.42;68.81;58.49;13.54;16.77;22.2;21.08;1.16;;;-15.87;;;;;;;;gettex;E909;3;2.36%;2.36;EUR 1.09;1.09;EUR;method2_regex;2025-09-17T22:04:43.410669;success;0;;;;;;;;;;;;;;;;;;;;;Germany;98.17;Other;1.83;;;;;;;Financials;28.02;Industrials;17.99;Consumer Discretionary;12.92;Technology;10.76;;;gettex;EUR;E909;;;;SIX Swiss Exchange;CHF;E909;E909 SWE909CHIV;E909.SE909CHFINAV=SOLA;;XETRA;EUR;E909;E909 GYEDAXEUIV;E909.DEEDAXEURINAV=SOLA;;;;;;;;;;;;;;3;61
DE000ETF9603;Amundi STOXX Europe 600 ESG II UCITS ETF Dist;https://www.justetf.com/en/etf-profile.html?isin=DE000ETF9603;The Amundi STOXX Europe 600 ESG II UCITS ETF Dist seeks to track the STOXX® Europe 600 ESG+ index. The STOXX® Europe 600 ESG+ index tracks European companies. The stocks included are filtered according to ESG criteria (environmental, social and corporate governance). The parent index is the STOXX® Europe 600. The ETF's TER (total expense ratio) amounts to 0.19% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Annually). The Amundi STOXX Europe 600 ESG II UCITS ETF Dist has 277m Euro assets under management. The ETF was launched on 29 January 2018 and is domiciled in Germany.;Amundi Stoxx Europe 600 ESG II UCITS ETF Dist se snaží sledovat index ESG+ Stoxx® Europe 600 ESG+. Index ESG+ Stoxx® Europe 600 sleduje evropské společnosti. Zahrnuté akcie jsou filtrovány podle kritérií ESG (environmentální, sociální a správa a společností). Index nadřazení je Stoxx® Europe 600. ETF TER (celkový poměr nákladů) činí 0,19% P.A. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (každoročně). Amundi Stoxx Europe 600 ESG II UCITS ETF Dist má ve správě aktiv 277 milionů EUR. ETF byl spuštěn 29. ledna 2018 a má bydliště v Německu.;0.19%;0.19;EUR 277m;277.0;EUR;EUR;Germany;Amundi;29 January 2018;Distributing;Annually;Physical;Contractual;;;Yes;Akcie;Evropa;477.0;7.79;44.2;65.94;9.96;14.15;20.63;18.9;0.55;;;-16.0;;;;;;;;Frankfurt Stock Exchange;-;5;2.73%;2.73;EUR 1.49;1.49;EUR;method2_regex;2025-09-17T22:04:50.691259;success;0;;;;;;;;;;;;;;;;;;;;;Other;34.51;United Kingdom;18.63;Germany;16.08;France;15.55;Switzerland;15.23;Financials;25.42;IT;18.63;Industrials;16.11;Health Care;11.54;Consumer Discretionary;9.84;gettex;EUR;E960;;;;Frankfurt Stock Exchange;EUR;-;E960 GFCNAVE960;E960.FE960NAV=COBA;;SIX Swiss Exchange;CHF;CB1EU6;CB1EUCHF SWCB1EUCCH;CB1EU6.SCB1EUCHFINAV=SOLA;;Stuttgart Stock Exchange;EUR;E960;E960 GSCNAVE960;E960.SGE960NAV=COBA;;XETRA;EUR;E960;E960 GYE960EUIV;E960.DEE960EURINAV=SOLA;;3;57
DE000ETFL011;Deka DAX UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=DE000ETFL011;The Deka DAX UCITS ETF seeks to track the DAX® index. The DAX® index tracks the 40 largest and most traded German stocks listed on the Prime Standard segment of the Frankfurt Stock Exchange. The ETF's TER (total expense ratio) amounts to 0.15% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are accumulated and reinvested in the ETF. The Deka DAX UCITS ETF is a very large ETF with 1,670m Euro assets under management. The ETF was launched on 14 March 2008 and is domiciled in Germany.;Deka Dax UCITS ETF se snaží sledovat index DAX®. Index DAX® sleduje 40 největších a nejvíce obchodovaných německých akcií uvedených v hlavním standardním segmentu frankfurtské burzy. TER (celkový poměr nákladů) ETF činí 0,15% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou akumulovány a reinvestovány do ETF. DEKA DAX UCITS ETF je velmi velká ETF s řízením 1 670 milionů EUR. ETF byl spuštěn 14. března 2008 a má bydliště v Německu.;0.15%;0.15;EUR 1670m;1670.0;EUR;EUR;Germany;;14 March 2008;;;Physical;Contractual;;Equity, Germany;;Ostatní;Evropa;40.0;24.5;80.02;71.18;16.69;17.47;14.83;17.02;1.4;;;-16.02;;;;;;;;Extracted (method 1);EL4A;0;;;;;;;2025-09-17T22:04:56.731153;success;0;;;;;;;;;;;;;;;;;;;;;Germany;92.91;Netherlands;6.18;Other;0.91;;;;;Industrials;30.38;Financials;21.66;Technology;16.92;IT;16.69;Consumer Discretionary;7.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;62
DE000ETFL029;Deka EURO STOXX 50 UCITS ETF;https://www.justetf.com/en/etf-profile.html?isin=DE000ETFL029;The Deka EURO STOXX 50 UCITS ETF seeks to track the EURO STOXX® 50 index. The EURO STOXX® 50 index tracks the 50 largest companies in the eurozone. The ETF's TER (total expense ratio) amounts to 0.15% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (Quarterly). The Deka EURO STOXX 50 UCITS ETF is a very large ETF with 1,039m Euro assets under management. The ETF was launched on 14 March 2008 and is domiciled in Germany.;Deka Euro Stoxx 50 UCITS ETF se snaží sledovat index Euro Stoxx® 50. Index Euro Stoxx® 50 sleduje 50 největších společností v eurozóně. TER (celkový poměr nákladů) ETF činí 0,15% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (čtvrtletně). DEKA EURO STOXX 50 UCITS ETF je velmi velký ETF s 1 039 mil. EUR. ETF byl spuštěn 14. března 2008 a má bydliště v Německu.;0.15%;0.15;EUR 1039m;1039.0;EUR;EUR;Germany;;14 March 2008;;Quarterly;Physical;Contractual;;Equity, Europe;;Akcie;Evropa;50.0;13.94;66.33;83.54;12.21;16.93;15.19;17.17;0.82;;;-16.38;;;;;;;;gettex;EL4B;3;2.01%;2.01;EUR 1.09;1.09;EUR;method2_regex;2025-09-17T22:05:03.950437;success;0;;;;;;;;;;;;;;;;;;;;;France;33.56;Germany;29.98;Netherlands;15.83;Other;11.75;;;Financials;23.97;Industrials;20.69;Technology;16.05;Consumer Discretionary;14.82;IT;3.19;gettex;EUR;EL4B;;;;Stuttgart Stock Exchange;EUR;EL4B;;;;XETRA;EUR;EL4B;ETFSX5E GRISX5E;ETFSTOXX50E.DEISTOXX50E.DE;;;;;;;;;;;;;;3;62
